dataset,assignment,id,link,start,code,
Spring2017,guess1Lab,34705c4f-b05f-4be3-aa85-8162c98bbb7d,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=34705c4f-b05f-4be3-aa85-8162c98bbb7d&assignment=guess1Lab&start=130360&end=137285&snapshots=true,130360,130360,
Spring2017,guess1Lab,39b0cf75-03ee-43a9-9b50-7d3ca1417411,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=39b0cf75-03ee-43a9-9b50-7d3ca1417411&assignment=guess1Lab&start=156121&end=162176&snapshots=true,156121,156121,
Spring2017,guess1Lab,3abb9580-cac2-46f4-9258-6c9785909a89,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=3abb9580-cac2-46f4-9258-6c9785909a89&assignment=guess1Lab&start=146698&end=148923&snapshots=true,146698,146698,
Spring2017,guess1Lab,3cbff372-69b7-4298-9b61-2000ea42b009,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=3cbff372-69b7-4298-9b61-2000ea42b009&assignment=guess1Lab&start=117644&end=122223&snapshots=true,117644,118145,
Spring2017,guess1Lab,3e5a6faa-c5da-4474-bd2a-061f60079723,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=3e5a6faa-c5da-4474-bd2a-061f60079723&assignment=guess1Lab&start=141764&end=146748&snapshots=true,141764,141764,
Spring2017,guess1Lab,41c1d484-b960-495d-994d-62cb3387eb7f,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=41c1d484-b960-495d-994d-62cb3387eb7f&assignment=guess1Lab&start=117671&end=125527&snapshots=true,117671,117671,"they were playing around before 119178, but productivity started at beginning"
Spring2017,guess1Lab,46192eff-9864-44c7-ad6d-353ebf52c58f,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=46192eff-9864-44c7-ad6d-353ebf52c58f&assignment=guess1Lab&start=139389&end=144727&snapshots=true,139389,139506,
Spring2017,guess1Lab,478fd3c4-2671-4674-ba77-19d4f17beeb2,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=478fd3c4-2671-4674-ba77-19d4f17beeb2&assignment=guess1Lab&start=118574&end=125407&snapshots=true,118574,118574,
Spring2017,guess1Lab,4e2de77d-9c08-4aac-8dd7-9a89b09cf211,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=4e2de77d-9c08-4aac-8dd7-9a89b09cf211&assignment=guess1Lab&start=130300&end=137200&snapshots=true,130300,130300,
Spring2017,guess1Lab,56644b8c-16f4-4c72-8727-5824c6d9563a,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=56644b8c-16f4-4c72-8727-5824c6d9563a&assignment=guess1Lab&start=140712&end=148236&snapshots=true,140712,140712,
Spring2017,guess1Lab,5c43e691-0eb3-4a75-923c-397b365ce3f9,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=5c43e691-0eb3-4a75-923c-397b365ce3f9&assignment=guess1Lab&start=143856&end=148296&snapshots=true,143856,143856,
Spring2017,guess1Lab,5e3badb4-0a26-4167-b3c6-c270604d38df,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=5e3badb4-0a26-4167-b3c6-c270604d38df&assignment=guess1Lab&start=130041&end=135808&snapshots=true,130041,130041,
Spring2017,guess1Lab,6d18aa27-0ec7-4ab6-93a0-b7ecb0f26db1,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=6d18aa27-0ec7-4ab6-93a0-b7ecb0f26db1&assignment=guess1Lab&start=141613&end=149104&snapshots=true,141613,141613,
Spring2017,guess1Lab,73adfec1-3666-4499-96e6-5737e13d7806,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=73adfec1-3666-4499-96e6-5737e13d7806&assignment=guess1Lab&start=133279&end=137178&snapshots=true,133279,130298,
Spring2017,guess1Lab,76085b99-0ee4-46f1-acbd-bf5b803d6cb0,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=76085b99-0ee4-46f1-acbd-bf5b803d6cb0&assignment=guess1Lab&start=139813&end=148294&snapshots=true,139813,139813,
Spring2017,guess1Lab,7d481dd6-c968-454d-ab19-e40f12f22bdb,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=7d481dd6-c968-454d-ab19-e40f12f22bdb&assignment=guess1Lab&start=119155&end=125519&snapshots=true,119155,119155,
Spring2017,guess1Lab,80377625-ed7e-496c-94cc-1c53404d32cb,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=80377625-ed7e-496c-94cc-1c53404d32cb&assignment=guess1Lab&start=116162&end=120376&snapshots=true,116162,117672,
Spring2017,guess1Lab,887206d2-6fb6-4f9f-a845-fdcae1d77ef4,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=887206d2-6fb6-4f9f-a845-fdcae1d77ef4&assignment=guess1Lab&start=130351&end=136640&snapshots=true,130351,130351,
Spring2017,guess1Lab,8a889958-91d8-4718-90fe-24b86790d1bc,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=8a889958-91d8-4718-90fe-24b86790d1bc&assignment=guess1Lab&start=118767&end=124463&snapshots=true,118767,118767,
Spring2017,guess1Lab,8b7380fa-08ac-44e3-a039-8e14d1c1a6ca,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=8b7380fa-08ac-44e3-a039-8e14d1c1a6ca&assignment=guess1Lab&start=124652&end=126310&snapshots=true,124652,124652,
Spring2017,guess1Lab,8e80d807-14e7-431e-83ed-1fa748a7b85d,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=8e80d807-14e7-431e-83ed-1fa748a7b85d&assignment=guess1Lab&start=156126&end=164302&snapshots=true,156126,156126,
Spring2017,guess1Lab,98c59ccf-ed15-4f2f-b9ca-225edca897ab,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=98c59ccf-ed15-4f2f-b9ca-225edca897ab&assignment=guess1Lab&start=128127&end=134694&snapshots=true,128127,130440,
Spring2017,guess1Lab,99b4deee-4c84-4a9c-a012-95d9928a7132,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=99b4deee-4c84-4a9c-a012-95d9928a7132&assignment=guess1Lab&start=130376&end=135934&snapshots=true,130376,130376,
Spring2017,guess1Lab,9da03255-5c08-4f07-adee-3e02f0807c3f,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=9da03255-5c08-4f07-adee-3e02f0807c3f&assignment=guess1Lab&start=116230&end=121488&snapshots=true,116230,116230,
Spring2017,guess1Lab,9e54d108-6772-4c80-937c-3a53f6b65c58,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=9e54d108-6772-4c80-937c-3a53f6b65c58&assignment=guess1Lab&start=120099&end=122716&snapshots=true,120099,120099,
Spring2017,guess1Lab,9e8304b4-ce2d-435a-b561-7546e0e9121c,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=9e8304b4-ce2d-435a-b561-7546e0e9121c&assignment=guess1Lab&start=156094&end=159819&snapshots=true,156094,156098,
Spring2017,guess1Lab,a1047f93-6773-49bc-88d1-b8a0f8dae30b,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=a1047f93-6773-49bc-88d1-b8a0f8dae30b&assignment=guess1Lab&start=157680&end=162767&snapshots=true,157680,154710,*started recording most of the way finished with the assignment
Spring2017,guess1Lab,a4dd95d6-353b-4655-a904-0aef9b0d52ec,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=a4dd95d6-353b-4655-a904-0aef9b0d52ec&assignment=guess1Lab&start=128717&end=129920&snapshots=true,128717,128717,
Spring2017,guess1Lab,b7603b09-f1d1-421a-a682-b5e5ab4460bc,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=b7603b09-f1d1-421a-a682-b5e5ab4460bc&assignment=guess1Lab&start=154353&end=162751&snapshots=true,154353,154353,
Spring2017,guess1Lab,bb6fd568-3a1a-4990-bf38-a1aa3c9edde2,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=bb6fd568-3a1a-4990-bf38-a1aa3c9edde2&assignment=guess1Lab&start=139379&end=141498&snapshots=true,139379,139489,
Spring2017,guess1Lab,c007bb65-615c-4e82-ad50-c8307f1b0f32,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=c007bb65-615c-4e82-ad50-c8307f1b0f32&assignment=guess1Lab&start=156111&end=160601&snapshots=true,156111,156111,
Spring2017,guess1Lab,c4dd2926-7ccf-4061-a91a-96acf7abc9ca,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=c4dd2926-7ccf-4061-a91a-96acf7abc9ca&assignment=guess1Lab&start=117990&end=125232&snapshots=true,117990,117990,
Spring2017,guess1Lab,cd148030-a1f8-47b7-9239-5c5b07039a9d,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=cd148030-a1f8-47b7-9239-5c5b07039a9d&assignment=guess1Lab&start=156767&end=161101&snapshots=true,156767,156767,
Spring2017,guess1Lab,d1d9bfa9-c1c9-4331-bc02-64eaaeee5da8,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=d1d9bfa9-c1c9-4331-bc02-64eaaeee5da8&assignment=guess1Lab&start=143787&end=148327&snapshots=true,143787,143787,
Spring2017,guess1Lab,d4123792-53ec-44d7-a483-f24fc4b8df79,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=d4123792-53ec-44d7-a483-f24fc4b8df79&assignment=guess1Lab&start=157729&end=164193&snapshots=true,157729,157729,
Spring2017,guess1Lab,dfb44912-61eb-48ab-a9d3-0f3781d63f36,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=dfb44912-61eb-48ab-a9d3-0f3781d63f36&assignment=guess1Lab&start=143603&end=146165&snapshots=true,143603,143603,
Spring2017,guess1Lab,e3024ff8-7533-46b4-ba17-aec4fa7eafdf,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=e3024ff8-7533-46b4-ba17-aec4fa7eafdf&assignment=guess1Lab&start=119197&end=126029&snapshots=true,119197,119197,
Spring2017,guess1Lab,e4763616-8d69-46c2-8b2a-17ab40952206,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=e4763616-8d69-46c2-8b2a-17ab40952206&assignment=guess1Lab&start=130353&end=136914&snapshots=true,130353,130353,
Spring2017,guess1Lab,e670134f-a70d-4882-b611-75dbb49d8f59,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=e670134f-a70d-4882-b611-75dbb49d8f59&assignment=guess1Lab&start=154506&end=160073&snapshots=true,154506,154506,
Spring2017,guess1Lab,f27bf1e9-4a99-4971-ab52-7fc68b51a4b5,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=f27bf1e9-4a99-4971-ab52-7fc68b51a4b5&assignment=guess1Lab&start=156140&end=162330&snapshots=true,156140,156140,
Spring2017,guess2HW,02a8a191-f272-42d1-aa2e-594971f1b82a,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=02a8a191-f272-42d1-aa2e-594971f1b82a&assignment=guess2HW&start=149882&end=150291&snapshots=true,149882,,
Spring2017,guess2HW,03d1b1de-ec71-467c-9e5b-60ee0bd7484a,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=03d1b1de-ec71-467c-9e5b-60ee0bd7484a&assignment=guess2HW&start=170789&end=171006&snapshots=true,170789,,
Spring2017,guess2HW,07e3d539-be62-4707-99a2-fcade79a43e2,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=07e3d539-be62-4707-99a2-fcade79a43e2&assignment=guess2HW&start=178026&end=178680&snapshots=true,178026,,
Spring2017,guess2HW,0b173513-9d06-4e23-aa12-48885f6334de,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=0b173513-9d06-4e23-aa12-48885f6334de&assignment=guess2HW&start=166090&end=166425&snapshots=true,166090,,
Spring2017,guess2HW,0b855400-8860-413a-99a4-a816550dddfb,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=0b855400-8860-413a-99a4-a816550dddfb&assignment=guess2HW&start=172696&end=173705&snapshots=true,172696,,
Spring2017,guess2HW,0ddc497d-2789-4265-9661-74c23c3c9590,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=0ddc497d-2789-4265-9661-74c23c3c9590&assignment=guess2HW&start=177705&end=177821&snapshots=true,177705,,
Spring2017,guess2HW,16654462-2807-419f-a32c-15b6d74c2e35,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=16654462-2807-419f-a32c-15b6d74c2e35&assignment=guess2HW&start=172578&end=173830&snapshots=true,172578,,
Spring2017,guess2HW,34705c4f-b05f-4be3-aa85-8162c98bbb7d,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=34705c4f-b05f-4be3-aa85-8162c98bbb7d&assignment=guess2HW&start=138098&end=175064&snapshots=true,138098,,
Spring2017,guess2HW,39b0cf75-03ee-43a9-9b50-7d3ca1417411,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=39b0cf75-03ee-43a9-9b50-7d3ca1417411&assignment=guess2HW&start=167487&end=178011&snapshots=true,167487,,
Spring2017,guess2HW,3cbff372-69b7-4298-9b61-2000ea42b009,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=3cbff372-69b7-4298-9b61-2000ea42b009&assignment=guess2HW&start=122337&end=125892&snapshots=true,122337,,
Spring2017,guess2HW,3e5a6faa-c5da-4474-bd2a-061f60079723,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=3e5a6faa-c5da-4474-bd2a-061f60079723&assignment=guess2HW&start=147823&end=166556&snapshots=true,147823,,
Spring2017,guess2HW,41c1d484-b960-495d-994d-62cb3387eb7f,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=41c1d484-b960-495d-994d-62cb3387eb7f&assignment=guess2HW&start=126702&end=126890&snapshots=true,126702,,
Spring2017,guess2HW,46192eff-9864-44c7-ad6d-353ebf52c58f,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=46192eff-9864-44c7-ad6d-353ebf52c58f&assignment=guess2HW&start=145143&end=148451&snapshots=true,145143,,
Spring2017,guess2HW,478fd3c4-2671-4674-ba77-19d4f17beeb2,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=478fd3c4-2671-4674-ba77-19d4f17beeb2&assignment=guess2HW&start=169272&end=169685&snapshots=true,169272,,
Spring2017,guess2HW,4e2de77d-9c08-4aac-8dd7-9a89b09cf211,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=4e2de77d-9c08-4aac-8dd7-9a89b09cf211&assignment=guess2HW&start=137380&end=174993&snapshots=true,137380,,
Spring2017,guess2HW,4e6549f5-cb7e-4c20-8986-38548696f240,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=4e6549f5-cb7e-4c20-8986-38548696f240&assignment=guess2HW&start=149225&end=150033&snapshots=true,149225,,
Spring2017,guess2HW,5c43e691-0eb3-4a75-923c-397b365ce3f9,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=5c43e691-0eb3-4a75-923c-397b365ce3f9&assignment=guess2HW&start=148961&end=150126&snapshots=true,148961,,
Spring2017,guess2HW,5e3badb4-0a26-4167-b3c6-c270604d38df,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=5e3badb4-0a26-4167-b3c6-c270604d38df&assignment=guess2HW&start=171011&end=174811&snapshots=true,171011,,
Spring2017,guess2HW,654afca7-a95a-49b0-806c-1aeaa6b1f78d,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=654afca7-a95a-49b0-806c-1aeaa6b1f78d&assignment=guess2HW&start=179135&end=293401&snapshots=true,179135,,
Spring2017,guess2HW,6d18aa27-0ec7-4ab6-93a0-b7ecb0f26db1,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=6d18aa27-0ec7-4ab6-93a0-b7ecb0f26db1&assignment=guess2HW&start=166561&end=166776&snapshots=true,166561,,
Spring2017,guess2HW,73adfec1-3666-4499-96e6-5737e13d7806,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=73adfec1-3666-4499-96e6-5737e13d7806&assignment=guess2HW&start=137275&end=175069&snapshots=true,137275,,
Spring2017,guess2HW,76085b99-0ee4-46f1-acbd-bf5b803d6cb0,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=76085b99-0ee4-46f1-acbd-bf5b803d6cb0&assignment=guess2HW&start=148452&end=149539&snapshots=true,148452,,
Spring2017,guess2HW,7d481dd6-c968-454d-ab19-e40f12f22bdb,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=7d481dd6-c968-454d-ab19-e40f12f22bdb&assignment=guess2HW&start=172730&end=173573&snapshots=true,172730,,
Spring2017,guess2HW,80377625-ed7e-496c-94cc-1c53404d32cb,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=80377625-ed7e-496c-94cc-1c53404d32cb&assignment=guess2HW&start=121078&end=126842&snapshots=true,121078,,
Spring2017,guess2HW,83c8dd61-4cd4-462a-a037-6294b4484386,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=83c8dd61-4cd4-462a-a037-6294b4484386&assignment=guess2HW&start=172299&end=173828&snapshots=true,172299,,
Spring2017,guess2HW,8a889958-91d8-4718-90fe-24b86790d1bc,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=8a889958-91d8-4718-90fe-24b86790d1bc&assignment=guess2HW&start=172321&end=173578&snapshots=true,172321,,
Spring2017,guess2HW,8e80d807-14e7-431e-83ed-1fa748a7b85d,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=8e80d807-14e7-431e-83ed-1fa748a7b85d&assignment=guess2HW&start=178837&end=179374&snapshots=true,178837,,
Spring2017,guess2HW,98c59ccf-ed15-4f2f-b9ca-225edca897ab,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=98c59ccf-ed15-4f2f-b9ca-225edca897ab&assignment=guess2HW&start=135195&end=137133&snapshots=true,135195,,
Spring2017,guess2HW,99b4deee-4c84-4a9c-a012-95d9928a7132,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=99b4deee-4c84-4a9c-a012-95d9928a7132&assignment=guess2HW&start=136617&end=138681&snapshots=true,136617,,
Spring2017,guess2HW,9da03255-5c08-4f07-adee-3e02f0807c3f,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=9da03255-5c08-4f07-adee-3e02f0807c3f&assignment=guess2HW&start=121762&end=125656&snapshots=true,121762,,
Spring2017,guess2HW,9e54d108-6772-4c80-937c-3a53f6b65c58,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=9e54d108-6772-4c80-937c-3a53f6b65c58&assignment=guess2HW&start=123283&end=170711&snapshots=true,123283,,
Spring2017,guess2HW,9e8304b4-ce2d-435a-b561-7546e0e9121c,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=9e8304b4-ce2d-435a-b561-7546e0e9121c&assignment=guess2HW&start=160500&end=164593&snapshots=true,160500,,
Spring2017,guess2HW,a134d0fa-665e-4a17-b400-e2c365d41f10,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=a134d0fa-665e-4a17-b400-e2c365d41f10&assignment=guess2HW&start=177220&end=177699&snapshots=true,177220,,
Spring2017,guess2HW,a1ad945f-b97d-4e29-bcf5-2f90c22134e9,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=a1ad945f-b97d-4e29-bcf5-2f90c22134e9&assignment=guess2HW&start=176052&end=176703&snapshots=true,176052,,
Spring2017,guess2HW,a4dd95d6-353b-4655-a904-0aef9b0d52ec,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=a4dd95d6-353b-4655-a904-0aef9b0d52ec&assignment=guess2HW&start=130348&end=131506&snapshots=true,130348,,
Spring2017,guess2HW,b7603b09-f1d1-421a-a682-b5e5ab4460bc,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=b7603b09-f1d1-421a-a682-b5e5ab4460bc&assignment=guess2HW&start=162830&end=164756&snapshots=true,162830,,
Spring2017,guess2HW,bb6fd568-3a1a-4990-bf38-a1aa3c9edde2,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=bb6fd568-3a1a-4990-bf38-a1aa3c9edde2&assignment=guess2HW&start=142529&end=144683&snapshots=true,142529,,
Spring2017,guess2HW,c29e0977-4dc8-4090-bd09-1203b00d1de0,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=c29e0977-4dc8-4090-bd09-1203b00d1de0&assignment=guess2HW&start=175301&end=176105&snapshots=true,175301,,
Spring2017,guess2HW,c654eec5-0ae4-4e09-8c48-634cbade53d5,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=c654eec5-0ae4-4e09-8c48-634cbade53d5&assignment=guess2HW&start=130381&end=134384&snapshots=true,130381,,
Spring2017,guess2HW,cd148030-a1f8-47b7-9239-5c5b07039a9d,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=cd148030-a1f8-47b7-9239-5c5b07039a9d&assignment=guess2HW&start=161944&end=178819&snapshots=true,161944,,
Spring2017,guess2HW,cd965847-674d-4e05-9b96-63ab920011bc,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=cd965847-674d-4e05-9b96-63ab920011bc&assignment=guess2HW&start=175579&end=176201&snapshots=true,175579,,
Spring2017,guess2HW,d1c8bb69-4278-4081-9e9e-e1b2e87d9686,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=d1c8bb69-4278-4081-9e9e-e1b2e87d9686&assignment=guess2HW&start=176709&end=177188&snapshots=true,176709,,
Spring2017,guess2HW,d1d9bfa9-c1c9-4331-bc02-64eaaeee5da8,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=d1d9bfa9-c1c9-4331-bc02-64eaaeee5da8&assignment=guess2HW&start=170293&end=170493&snapshots=true,170293,,
Spring2017,guess2HW,dfb44912-61eb-48ab-a9d3-0f3781d63f36,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=dfb44912-61eb-48ab-a9d3-0f3781d63f36&assignment=guess2HW&start=146635&end=149538&snapshots=true,146635,,
Spring2017,guess2HW,e4ab3ff7-34a9-4aea-9e35-be151d372b52,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=e4ab3ff7-34a9-4aea-9e35-be151d372b52&assignment=guess2HW&start=174001&end=175419&snapshots=true,174001,,
Spring2017,guess2HW,e670134f-a70d-4882-b611-75dbb49d8f59,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=e670134f-a70d-4882-b611-75dbb49d8f59&assignment=guess2HW&start=160512&end=162692&snapshots=true,160512,,
Spring2017,guess3Lab,02a8a191-f272-42d1-aa2e-594971f1b82a,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=02a8a191-f272-42d1-aa2e-594971f1b82a&assignment=guess3Lab&start=207859&end=214929&snapshots=true,207859,,
Spring2017,guess3Lab,02f81b90-3166-4e38-ab6e-691aa69e8f15,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=02f81b90-3166-4e38-ab6e-691aa69e8f15&assignment=guess3Lab&start=180635&end=194005&snapshots=true,180635,,
Spring2017,guess3Lab,04aea805-0176-4335-a2df-4e313e8a7630,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=04aea805-0176-4335-a2df-4e313e8a7630&assignment=guess3Lab&start=204347&end=214602&snapshots=true,204347,,
Spring2017,guess3Lab,0b855400-8860-413a-99a4-a816550dddfb,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=0b855400-8860-413a-99a4-a816550dddfb&assignment=guess3Lab&start=187615&end=193379&snapshots=true,187615,,
Spring2017,guess3Lab,0ddc497d-2789-4265-9661-74c23c3c9590,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=0ddc497d-2789-4265-9661-74c23c3c9590&assignment=guess3Lab&start=216275&end=225060&snapshots=true,216275,,
Spring2017,guess3Lab,0e3588a5-3558-4543-acdc-fbeac3ca4977,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=0e3588a5-3558-4543-acdc-fbeac3ca4977&assignment=guess3Lab&start=204037&end=212788&snapshots=true,204037,,
Spring2017,guess3Lab,0fab2a05-80f3-4bef-afbc-e59612153814,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=0fab2a05-80f3-4bef-afbc-e59612153814&assignment=guess3Lab&start=198168&end=203263&snapshots=true,198168,,
Spring2017,guess3Lab,131b9abc-bd11-4973-ac4a-4239e8830228,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=131b9abc-bd11-4973-ac4a-4239e8830228&assignment=guess3Lab&start=220323&end=228589&snapshots=true,220323,,
Spring2017,guess3Lab,16654462-2807-419f-a32c-15b6d74c2e35,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=16654462-2807-419f-a32c-15b6d74c2e35&assignment=guess3Lab&start=182097&end=193644&snapshots=true,182097,,
Spring2017,guess3Lab,2a6de8d9-d8a2-4d5b-8ea9-d70664c3b580,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=2a6de8d9-d8a2-4d5b-8ea9-d70664c3b580&assignment=guess3Lab&start=207621&end=214937&snapshots=true,207621,,
Spring2017,guess3Lab,2aa01137-eee7-4967-ab78-c81a50c68625,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=2aa01137-eee7-4967-ab78-c81a50c68625&assignment=guess3Lab&start=207580&end=213499&snapshots=true,207580,,
Spring2017,guess3Lab,2afc71c7-3fd6-4807-81cd-65bded6dcd18,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=2afc71c7-3fd6-4807-81cd-65bded6dcd18&assignment=guess3Lab&start=216294&end=228802&snapshots=true,216294,,
Spring2017,guess3Lab,34705c4f-b05f-4be3-aa85-8162c98bbb7d,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=34705c4f-b05f-4be3-aa85-8162c98bbb7d&assignment=guess3Lab&start=199099&end=203233&snapshots=true,199099,,
Spring2017,guess3Lab,348d3549-71b7-495f-a825-a4f55099616b,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=348d3549-71b7-495f-a825-a4f55099616b&assignment=guess3Lab&start=207452&end=212944&snapshots=true,207452,,
Spring2017,guess3Lab,3c8d1ea7-1c71-43af-8e04-1f59eabb70a4,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=3c8d1ea7-1c71-43af-8e04-1f59eabb70a4&assignment=guess3Lab&start=197986&end=201051&snapshots=true,197986,,
Spring2017,guess3Lab,3f85e748-7d9f-4b37-8447-794174f9a1cf,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=3f85e748-7d9f-4b37-8447-794174f9a1cf&assignment=guess3Lab&start=194096&end=202706&snapshots=true,194096,,
Spring2017,guess3Lab,41c1d484-b960-495d-994d-62cb3387eb7f,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=41c1d484-b960-495d-994d-62cb3387eb7f&assignment=guess3Lab&start=183803&end=193893&snapshots=true,183803,,
Spring2017,guess3Lab,478fd3c4-2671-4674-ba77-19d4f17beeb2,http://arena.csc.ncsu.edu/history/spring2017/logging/view/display.php?id=478fd3c4-2671-4674-ba77-19d4f17beeb2&assignment=guess3Lab&start=179052&end=193712&snapshots=true,179052,,
